"k__Fungi.__.__.__.__.__"	"k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetales_fam_Incertae_sedis.g__Hyphopichia"	"k__Fungi.p__Glomeromycota.c__Glomeromycetes.o__Gigasporales.f__Dentiscutataceae.g__Dentiscutata"	"k__Fungi.p__Glomeromycota.c__Glomeromycetes.__.__.__"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Inocybaceae.g__Inocybe"	"k__Fungi.p__Rozellomycota.c__Rozellomycotina_cls_Incertae_sedis.o__GS11.f__GS11_fam_Incertae_sedis.g__GS11_gen_Incertae_sedis"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.__.__.__"	"k__Fungi.p__Ascomycota.__.__.__.__"	"k__Fungi.p__Basidiomycota.c__Tremellomycetes.__.__.__"	"k__Fungi.p__Basidiomycota.__.__.__.__"	"k__Fungi.p__Chytridiomycota.c__Rhizophydiomycetes.o__Rhizophydiales.f__Rhizophydiales_fam_Incertae_sedis.g__Rhizophydiales_gen_Incertae_sedis"	"k__Fungi.p__Chytridiomycota.c__Spizellomycetes.o__Spizellomycetales.f__Spizellomycetales_fam_Incertae_sedis.g__Spizellomycetales_gen_Incertae_sedis"	"k__Fungi.p__Mucoromycota.c__Endogonomycetes.o__Endogonales.f__Endogonaceae.g__Endogone"	"k__Fungi.p__Fungi_phy_Incertae_sedis.c__Fungi_cls_Incertae_sedis.o__Fungi_ord_Incertae_sedis.f__Fungi_fam_Incertae_sedis.g__Fungi_gen_Incertae_sedis"	"k__Fungi.p__Chytridiomycota.c__Rhizophydiomycetes.o__Rhizophydiales.__.__"	"k__Fungi.p__Kickxellomycota.c__Ramicandelaberomycetes.o__Ramicandelaberales.f__Ramicandelaberaceae.g__Ramicandelaber"	"k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Macalpinomyces"	"k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Sporisorium"	"k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.__"	"k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Tranzscheliella"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae.__"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.__.__.__"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.__.__"	"k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales.f__Herpotrichiellaceae.g__Exophiala"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae.g__Toxicocladosporium"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Pleosporales_fam_Incertae_sedis.g__Pleosporales_gen_Incertae_sedis"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.__.__"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.__.__"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Hyaloscyphaceae.g__Hyaloscyphaceae_gen_Incertae_sedis"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Pezizellaceae.g__Chalara"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Extremaceae.g__Paradevriesia"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae.g__Virosphaerella"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Teratosphaeriaceae.g__Teratosphaeria"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Phomatosporales.f__Phomatosporaceae.g__Phomatospora"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.__"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Magnaporthaceae.g__Gaeumannomyces"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.__.__"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Calonectria"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Sordariales_fam_Incertae_sedis.g__Sordariales_gen_Incertae_sedis"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Chaetosphaeriales.f__Chaetosphaeriaceae.g__Pyrigemmula"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Hypocreaceae.g__Hypomyces"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Amphisphaeriales.__.__"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Amphisphaeriales.f__Pseudomassariaceae.g__Pseudomassaria"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae.g__Cladosporium"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Bionectriaceae.g__Hydropisphaera"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Ilyonectria"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Hypocreaceae.g__Trichoderma"	"k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Cosmospora"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Cucurbitariaceae.g__Neocucurbitaria"	"k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetales_fam_Incertae_sedis.__"	"k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.__.__"	"k__Fungi.p__Glomeromycota.__.__.__.__"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Atheliales.f__Atheliaceae.g__Amphinema"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.__.__.__"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Godroniaceae.g__Gremmeniella"	"k__Fungi.p__Glomeromycota.c__Archaeosporomycetes.o__Archaeosporales.f__Archaeosporales_fam_Incertae_sedis.g__Archaeosporales_gen_Incertae_sedis"	"k__Fungi.p__Glomeromycota.c__Archaeosporomycetes.o__Archaeosporales.__.__"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Phacidiales.f__Phacidiaceae.g__Darkera"	"k__Fungi.p__Ascomycota.c__Pezizomycetes.o__Pezizales.f__Pyronemataceae.g__Aleuria"	"k__Fungi.p__Ascomycota.c__Orbiliomycetes.o__Orbiliales.f__Orbiliales_fam_Incertae_sedis.g__Orbiliales_gen_Incertae_sedis"	"k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Holtermanniales.f__Holtermanniaceae.g__Holtermannia"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Gloniales.f__Gloniaceae.g__Glonium"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.__.__.__"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Thelebolales.f__Thelebolales_fam_Incertae_sedis.g__Thelebolales_gen_Incertae_sedis"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Thelebolales.f__Pseudeurotiaceae.g__Gymnostellatospora"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Leotiomycetes_ord_Incertae_sedis.f__Leotiomycetes_fam_Incertae_sedis.g__Leotiomycetes_gen_Incertae_sedis"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Sebacinales.__.__"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.__.__"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Cortinariaceae.g__Cortinarius"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Boletales.f__Rhizopogonaceae.g__Rhizopogon"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Sebacinales.f__Serendipitaceae.g__Serendipitaceae_gen_Incertae_sedis"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Rutstroemiaceae.g__Bicornispora"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Massarinaceae.g__Helminthosporium"	"k__Fungi.p__Ascomycota.c__Ascomycota_cls_Incertae_sedis.o__Ascomycota_ord_Incertae_sedis.f__Ascomycota_fam_Incertae_sedis.g__Ascomycota_gen_Incertae_sedis"	"k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Bulleribasidiaceae.g__Derxomyces"	"k__Fungi.p__Entorrhizomycota.c__Entorrhizomycetes.o__Entorrhizales.f__Entorrhizaceae.g__Entorrhiza"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Sebacinales.f__Sebacinales_fam_Incertae_sedis.g__Sebacinales_gen_Incertae_sedis"	"k__Fungi.p__Entorrhizomycota.c__Entorrhizomycetes.o__Entorrhizales.f__Entorrhizaceae.g__Entorrhizaceae_gen_Incertae_sedis"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Thelephorales.f__Thelephoraceae.g__Thelephoraceae_gen_Incertae_sedis"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Thelephorales.f__Thelephoraceae.__"	"k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Lipomycetaceae.g__Babjevia"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Clavariaceae.g__Clavaria"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Sebacinales.f__Sebacinaceae.g__Sebacina"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Cucurbitariaceae.g__Cucurbitaria"	"k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Penicillium"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Cucurbitariaceae.__"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Phaeosphaeriaceae.g__Nodulosphaeria"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Thelephorales.f__Thelephoraceae.g__Tomentella"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Botryosphaeriales.f__Botryosphaeriaceae.g__Mucoharknessia"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Abrothallales.f__Abrothallaceae.g__Abrothallus"	"k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Trichocomaceae.g__Thermomyces"	"k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.__.__"	"k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales.f__Herpotrichiellaceae.g__Capronia"	"k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales.f__Herpotrichiellaceae.__"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Tetraplosphaeriaceae.g__Tetraploa"	"k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Helotiales_fam_Incertae_sedis.g__Rhexocercosporidium"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Hygrophoraceae.g__Hygrocybe"	"k__Fungi.p__Basidiomycota.c__Microbotryomycetes.o__Kriegeriales.f__Camptobasidiaceae.g__Glaciozyma"	"k__Fungi.p__Basidiomycota.c__Microbotryomycetes.o__Microbotryomycetes_ord_Incertae_sedis.f__Chrysozymaceae.g__Chrysozyma"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Lycoperdaceae.g__Lycoperdon"	"k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Pleosporales.f__Lophiostomataceae.g__Kiskunsagia"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Russulales.f__Russulaceae.g__Russula"	"k__Fungi.p__Glomeromycota.c__Glomeromycetes.o__Glomerales.f__Glomeraceae.g__Glomus"	"k__Fungi.p__Glomeromycota.c__Glomeromycetes.o__Glomerales.f__Glomeraceae.__"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae.g__Marasmius"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Clavariaceae.g__Ramariopsis"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Pluteaceae.g__Pluteus"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Chromocyphellaceae.g__Chromocyphella"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Entolomataceae.g__Entoloma"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Hygrophoraceae.g__Cuphophyllus"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Agaricaceae.g__Agaricus"	"k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Agaricales_fam_Incertae_sedis.g__Agaricales_gen_Incertae_sedis"	"k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Urocystidales.f__Floromycetaceae.g__Antherospora"	"k__Fungi.p__Basidiomycota.c__Agaricostilbomycetes.o__Agaricostilbales.f__Chionosphaeraceae.g__Chionosphaeraceae_gen_Incertae_sedis"
"B1"	26.6127673909382	1.89658076469597	1.899949469429	0	24.689236988378	0.0606366851945427	5.43708943911066	4.6589186457807	0.808489135927236	3.24406265790803	0	0.0303183425972713	0	0	0	0.21559710291393	0.350345292235136	0.0707427993936331	0.195384874515749	0	0.0202122283981809	0.178541350850598	0.0943237325248442	2.20650160013475	0.242546740778171	0.481724776823311	0.138116894054236	0.704059289203301	2.00774802088597	0	0.0640053899275728	0	0	0	5.74364156981641	0	1.4418056257369	1.47549267306721	0.114535960923025	0.569311099882095	0.0336870473303015	0.043793161529392	2.25366346639717	0.336870473303015	0	2.26376958059626	0	0	0.933131211049351	0.390769749031497	0.865757116388748	0	0	0.0572679804615125	0	0	0	0	0	0	1.28684520801752	0	0.0741115041266633	0	0.0572679804615125	0	0	1.72140811857841	0.821963954859357	0	0.0134748189321206	0	0.198753579248779	0.0101061141990905	0	0	0	0	0.158329122452417	0	0	1.04766717197238	0	0.4581438436921	0.963449553646623	0.175172646117568	0	0	0	0	0	0	0	0	0	0	0	0.148223008253327	0	0.0168435236651507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168435236651507
"B2"	24.1170569718773	1.31101041198243	1.0896260680065	0	28.9494621052267	0.127987823861081	5.81133902936802	4.46227818326473	0.300944342592272	2.47673734823065	0	0.0622643467432288	0.00691826074924764	0	0	0.819813898785845	0.318239994465391	0.138365214984953	0.0276730429969906	0	0.0622643467432288	0.200629561728182	0.100314780864091	1.66038257981943	0.470441730948839	0.138365214984953	0.0138365214984953	0.204088692102805	2.05126431215192	0	0.0345913037462382	0	0	0.0242139126223667	5.37894773254004	0	1.5393130167076	1.35251997647791	0.16257912760732	0.85094607215746	0.0276730429969906	0.0795599986163479	1.30063302085856	0	0	2.00283648690719	0.110692171987962	0	1.03773911238715	0.487737382821959	0.757549552042616	0.00691826074924764	0	0.0588052163686049	0	0	0	0	0	0	0.799059116538102	0	0.415095644954858	0	0.0484278252447335	0	0	3.3691929848836	1.54277214708222	0	0	0	0.57075651181293	0	0	0	0	0	0.11761043273721	0	0	0.629561728181535	0	0.404718253830987	1.80220692517901	0	0	0	0	0	0.0207547822477429	0	0	0	0	0	0	0.121069563111834	0	0	0	0	0.0138365214984953	0	0	0	0	0	0	0	0	0	0	0.0103773911238715
"B3"	24.957139358315	2.28998285574333	1.8817862682668	0.0122458976242959	23.2263858274145	0.0775573516205404	5.18409666095191	4.31871989550167	1.03681933219038	4.77181810760062	0	0.0612294881214793	0	0	0	0.122458976242959	0.342885133480284	0.085721283370071	0.0408196587476529	0	0.0653114539962446	0.21634419136256	0.0367376928728876	2.14711405012654	0.159196669115846	0.0326557269981223	0.187770430239203	0.261245815984978	2.72675320434321	0	0.0530655563719487	0	0	0.0530655563719487	6.0208996652788	0	1.60829455465752	1.88995020001633	0.269409747734509	0.620458812964324	0	0.057147522246714	1.08988488856233	0.375540860478406	0.0163278634990611	2.3757041391134	0	0	1.08988488856233	0.693934198710099	1.01640950281656	0	0	0.0653114539962446	0	0	0	0	0	0	1.33888480692301	0	0.151032737366316	0	0.0449016246224182	0	0	2.7512449995918	0.930688219446485	0	0	0	0.334721201730754	0	0	0	0	0	0.0979671809943669	0	0	0.759245652706343	0	0.844966936076414	0.975589844068904	0	0	0	0	0	0	0	0	0	0	0	0	0.142868805616785	0	0.0367376928728876	0	0	0	0	0	0	0	0.0408196587476529	0	0	0	0	0	0.0122458976242959
"B4"	31.7673100395126	1.24123378638367	0.573036264713792	0	10.6084114276257	0.00413744595461222	7.50118951571195	4.8428804898736	2.18870890998986	14.8099877945344	0	0.136535716502203	0	0.204803574753305	0	0.140673162456815	0.208941020707917	0.0620616893191833	0.0848176420695505	0	0.0599929663418772	0.390988642710855	0.0206872297730611	1.33846376631705	0.283415047890937	0.22342208154906	0.0724053042057138	1.59705413848032	1.88460663232587	0	0.0434431825234283	0	0	0.0496493514553466	5.40350441672356	0	1.1171104077453	1.29295186081632	0.732327933966363	0.748877717784811	0.0289621216822855	0.0124123378638367	0.767496224580566	0.225490804526366	0.0165497838184489	1.72945240902791	0.165497838184489	0	0.817145576035913	0.018618506795755	0.738534102898281	0.0455119055007344	0	0.0413744595461222	0	0	0	0	0	0	0.779908562444403	0	0.0786114731376321	0.00827489190922443	0.0393057365688161	0	0	1.88667535530317	0.781977285421709	0	0.00827489190922443	0	0.157222946275264	0.0206872297730611	0	0	0	0	0.109642317797224	0	0	0.422019487370446	0	0.29789610873208	1.05297999544881	0	0	0	0	0	0.0124123378638367	0	0	0	0	0	0	0.057924243364571	0	0.018618506795755	0	0	0	0	0	0	0	0	0	0	0.00413744595461222	0.00620616893191833	0	0.0165497838184489
"B5"	24.6180808147609	1.20693075854772	1.23338403544739	0	26.2813305998281	0	5.63454797963098	4.07049798293764	0.469545664969248	6.03796045235103	0	0	0	0	0	0.492692282256464	0.244692811322003	0.0925864691488658	0.0330665961245949	0	0.0495998941868924	0.208319555584948	0.0562132134118114	2.40394153825805	0.297599365121354	0.234772832484624	0.0991997883737848	0.264532768996759	1.85503604258978	0	0.0760531710865684	0	0	0.105813107598704	5.52542821241981	0	1.65994312545467	1.55743667746842	0.135573044110839	0.952317968388334	0.00991997883737848	0.185172938297732	0.958931287613253	0.218239534422327	0	1.95754249057602	0	0	1.78228953111567	0.423252430394815	0.935784670326037	0.00661331922491899	0	0.0396799153495139	0	0	0	0.162026321010515	0	0	0.803518285827657	0	0.0396799153495139	0	0	0	0	1.60372991204285	0.872958137689306	0	0.191786257522651	0	0.65471860326698	0	0	0	0	0	0.122346405661001	0	0	1.10111765094901	0	0.661331922491899	1.17717082203558	0	0	0	0	0	0.019839957674757	0	0	0	0	0	0	0.0991997883737848	0	0.026453276899676	0	0	0.0396799153495139	0	0	0	0	0	0	0	0	0.00991997883737848	0	0
"B6"	29.574385239764	3.01614400814688	2.21343636744841	0.00599035552760056	20.3222811273849	0.0449276664570042	5.10677808727948	4.43286309042442	0.137778177134813	4.15431155839099	0	0.236619043340222	0	0.00599035552760056	0	0.446281486806242	0.266570820978225	0.0808697996226076	0.0179710665828017	0	0.0299517776380028	0.455267020097643	0.11082157726061	2.25536885614161	0.31449366519903	0.140773354898613	0.074879444095007	0.32048402072663	2.0906340791326	0	0.152754065953814	0	0	0.0658939108036062	6.51151645850181	0	1.69826579207476	2.03971605714799	0.230628687812622	0.389373109294037	0	0.0179710665828017	0.730823374367269	0.21265762122982	0.0149758888190014	2.70464552071165	0.0509180219846048	0	1.38676730463953	0.0658939108036062	1.18309521670111	0	0	0.0569083775122054	0	0	0	0	0	0	0.976427950998892	0	0.00599035552760056	0.0119807110552011	0.0269565998742025	0	0	1.44367568215174	0.95845688441609	0	0.0868601551502082	0	0.21265762122982	0	0	0	0	0	0.176715488064217	0	0	0.712852307784467	0	0.434300775751041	1.42570461556893	0.0239614221104023	0	0.0179710665828017	0	0	0	0	0	0	0	0	0	0.0868601551502082	0.00599035552760056	0.0179710665828017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599035552760056
"B7"	28.2373557314641	2.70711221221826	1.21759622937942	0	21.3154873406248	0.0574052812858783	4.31143875762886	3.68300199407819	1.40491872620702	5.48975768928636	0	0.305154389993353	0	0	0	0.0725119342558463	0.380687654843193	0.0906399178198078	0.0271919753459424	0	0.081575926037827	0.410900960783129	0.0845972566318207	1.74028642214031	0.371623663061212	0.22659979454952	0.803673938002296	0.205450480391564	1.888331621246	0	0.253791769895462	0	0	0.0543839506918847	6.21789836243882	0	1.56202791709469	1.89135295183999	0.187322496827603	0.833887243942232	0.0181279835639616	0.0332346365339295	0.827844582754245	0.256813100489456	0.0211493141579552	2.16327270529941	0	0	2.4080004834129	0.441114266723065	0.927548492356034	0.217535802767539	0	0.0574052812858783	0	0	0	0.0332346365339295	0	0	0.658650069490604	0	0.0302133059399359	0	0.0271919753459424	0	0	1.39585473442504	1.42606804036498	0	0.0181279835639616	0	0.265877092271436	0	0	0	0	0	0.0785545954438335	0	0	0.682820714242552	0	0.398815638407155	1.34449211432715	0.0574052812858783	0	0	0	0	0	0	0	0	0	0	0	0.0785545954438335	0	0	0	0	0	0	0	0	0	0.00906399178198078	0	0	0	0	0.00906399178198078	0
"B8"	22.8973962276573	2.15280292307186	2.2581388459133	0.00658349517758978	19.7373185424142	0.164587379439745	5.6025543961289	5.02979031567859	0.664933012936568	4.34181506962046	0	0.177754369794924	0	0.0230422331215642	0	0.167879127028539	0.319299516113104	0.0559597090095132	0.0460844662431285	0.0197504855327693	0.0559597090095132	0.279798545047566	0.0691266993646927	2.11001020441753	0.520096119029593	0.121794660785411	5.41821653115639	0.312716020935515	2.33055729286678	0	0.0427927186543336	0	0	0.0559597090095132	5.90868692188683	0	1.66891602751901	1.76437670759406	0.74722670265644	0.572764080450311	0	0.0724184469534876	1.29694854998519	0.0526679614207183	0	2.02442476710886	0	0	1.07640146153593	0.029625728299154	1.23769709338688	0	0	0.00987524276638467	0	0	0	0	0	0	0.905230586918595	0	0.0888771848974621	0	0.0197504855327693	0	0	2.90332137331709	1.10273544224629	0	0.0263339807103591	0	0.329174758879489	0	0	0	0	0	0.158003884262155	0	0	0.852562625497877	0	0.348925244412258	1.52078738602324	0.0197504855327693	0	0	0	0	0.0362092234767438	0	0	0	0.0362092234767438	0	0	0.0954606800750518	0	0.0230422331215642	0	0	0.00987524276638467	0.0460844662431285	0	0	0	0.00658349517758978	0	0	0	0.0164587379439745	0.00987524276638467	0
"B9"	20.7713804869764	1.16571710902157	1.41430049253478	0	17.6586842064632	0.836845924622107	10.6427656059413	4.78330013741566	1.79566754674448	3.32113576358331	0	0.392175027405932	0	0.0633038430064693	0	0.578998564083561	0.381367054209706	0.125063689842049	0.0602158506646904	0.012351969367116	0.0308799234177899	1.47142835085769	0.0571278583229114	1.79566754674448	0.406070992943938	0.463198851266849	0.18527954050674	0.341223153766579	2.77301712291754	0	0.118887705158491	0	0	0.0756558123735853	6.5419117760588	0	1.56870010962373	1.85742739358006	0.304167245665231	1.51929223215526	0.00617598468355799	0.0756558123735853	1.1904210477558	0.571278583229114	0.018527954050674	3.62530300924854	0.0385999042722374	0	2.16313863541618	0.0910957740824803	1.00822949959084	0	0	0.0771998085444748	0	0	0	0	0	0	0.991245541711056	0	0.0432318927849059	0.00771998085444748	0.0401439004431269	0	0	1.87132335911807	0.790526039495422	0	0.0138959655380055	0	0.319607207374126	0.0447758889557954	0	0	0	0	0.138959655380055	0	0	0.453934874241512	0	0.880077817407013	1.8080195161116	0	0	0	0.00308799234177899	0	0.0416878966140164	0	0	0	0.00463198851266849	0	0	0.103447743449596	0.00617598468355799	0.0293359272469004	0.00463198851266849	0	0	0	0	0	0	0	0	0	0	0	0	0.0247039387342319
"C1"	18.6459876274288	0.339810054892393	0.313670819900671	0	10.156544974006	0.784177049751677	3.01182074293515	3.02634254015277	0.0726089860881183	12.5962069065668	0.0174261566611484	0.0609915483140193	0.00580871888704946	0	0	0.0609915483140193	0.206209520490256	0	0	0	0.116174377740989	0.624437280357817	0.496645464842729	1.53640614562458	0.0232348755481978	0.0203305161046731	0.0900351427492666	0.11036565885394	10.4121286050362	0.694141907002411	0	0.00871307833057419	0	0.0842264238622172	3.70015393105051	0	1.17626557462752	0.775463971421103	0.0871307833057419	0.0842264238622172	0.647672155906015	0.418227759867561	0.502454183729778	0	0	0.981673491911359	0.0551828294269699	0	0.107461299410415	0.145217972176237	1.53059742673753	0	0.124887456071563	0.15973976939386	1.31277046847318	0	0	0.151026691063286	0.191687723272632	0.113270018297464	8.91928785106445	0.0145217972176237	1.01362144579013	0.107461299410415	0.630245999244867	0.0232348755481978	0	0.0987482210798409	2.24506984984462	0.0406610322093462	0.0145217972176237	0.197496442159682	0.0203305161046731	0.58958496703552	0.0145217972176237	0	0.0203305161046731	0	0.00871307833057419	0	0.0668002672010688	0.249774912143127	0.0668002672010688	0.758037814759955	3.05829049403154	0.0174261566611484	0.00871307833057419	0.0609915483140193	0	0	0	0.0290435944352473	0	0	0	0	4.66440126630072	0	0	0.162644128837385	0	0	0	0	0	0.031947953878772	0.00580871888704946	0.0145217972176237	0.0145217972176237	0.897447068049142	0	0	0	0.153931050506811
